#Position (bp)	Coverage
3877256.5	41.77918958665613
1.16317685E7	41.55458809013385
1.93862805E7	47.0028433768624
2.71407925E7	42.65377008894951
3.48953045E7	43.606245628351594
4.26498165E7	44.302385501498996
5.04043285E7	43.06831029470327
5.81588405E7	41.61601374786705
6.59133525E7	42.18826755313552
7.36678645E7	40.114223693251105
8.14223765E7	40.93058531600699
8.91768885E7	43.369459354760174
9.69314005E7	41.443599416700884
1.046859125E8	40.597656435375946
1.124404245E8	43.58994853576859
1.201949365E8	94.61517991074099
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	34.9730053935051
1.512129845E8	43.61385693903111
1.589674965E8	44.76153805681131
1.667220085E8	42.64861760482155
1.744765205E8	42.90881386217469
1.822310325E8	43.92695775053285
1.899855445E8	40.91812095977155
1.977400565E8	41.92108426681138
2.054945685E8	42.574605468403426
2.132490805E8	42.44021893318367
2.210035925E8	42.11905339755745
2.287581045E8	43.5328621581861
2.365126165E8	41.87521265038986
2.442671285E8	41.826095955490175
2.48697503E8	37.082250006101766
2.52574759E8	38.90969792916208
2.597761525E8	43.05070028907041
2.675306645E8	41.62289374237863
2.752851765E8	43.503596228879395
2.830396885E8	48.45096055045114
2.907942005E8	43.49759959105099
2.985487125E8	41.49624025341633
3.063032245E8	42.608009375702814
3.140577365E8	44.16042066863782
3.218122485E8	43.72225847351839
3.295667605E8	38.943743848742514
3.373212725E8	51.891609040001484
3.450757845E8	68.36355466340113
3.528302965E8	40.64095664562773
3.605848085E8	43.115262572293396
3.683393205E8	41.025516757211804
3.760938325E8	40.96591378026109
3.838483445E8	43.87277755195943
3.916028565E8	40.90905797811648
3.993573685E8	41.290552132745425
4.071118805E8	42.3264450425765
4.148663925E8	41.355407922510146
4.226209045E8	43.73860289338646
4.303754165E8	42.91365813864238
4.381299285E8	41.94822420804817
4.458844405E8	41.87032904198227
4.536389525E8	43.15259735235435
4.613934645E8	41.995716558308246
4.691479765E8	42.71298941828964
4.769024885E8	42.69873333099491
4.846570005E8	42.67536242125875
4.904921255E8	40.97880195253104
4.943693815E8	39.9646001561957
5.001660245E8	42.54799992572067
5.079205365E8	43.82279052505174
5.156750485E8	41.61936328166105
5.234295605E8	41.54906472515614
5.311840725E8	42.51032044311751
5.389385845E8	43.706122706367594
5.466930965E8	43.77704876851051
5.544476085E8	40.332799407622296
5.622021205E8	41.4522256203872
5.699566325E8	39.82571733720962
5.777111445E8	39.54206015800865
5.854656565E8	25.16880146681055
5.932201685E8	42.16589399822968
6.009746805E8	42.031230849858765
6.087291925E8	42.87059301732978
6.164837045E8	44.116136257188074
6.242382165E8	43.204114843074585
6.319927285E8	42.84693698326858
6.397472405E8	41.211859237563885
6.475017525E8	42.49875014701119
6.552562645E8	39.85413085955635
6.630107765E8	42.67941038713977
6.707652885E8	41.923401627336446
6.785198005E8	43.09421250492616
6.862743125E8	44.57536064164966
6.903119965E8	40.20585558630663
6.941892525E8	44.38620767493142
7.017833365E8	40.95977657910646
7.095378485E8	39.8893253373004
7.172923605E8	40.56387803642576
7.250468725E8	40.18141025508762
7.328013845E8	42.39696282628746
7.405558965E8	82.09946415712555
7.483104085E8	39.85510899976685
7.560649205E8	41.716028552151315
7.638194325E8	41.248441552479385
7.715739445E8	43.113098670812555
7.793284565E8	41.5085223931564
7.870829685E8	39.53338598225137
7.948374805E8	42.524021885580936
8.025919925E8	42.29340376286735
8.103465045E8	40.786479793957376
8.181010165E8	40.54573311641016
8.258555285E8	39.535458195177206
8.336100405E8	43.09994452262115
8.413645525E8	45.24817074240133
8.491190645E8	42.51005788629897
8.568735765E8	42.68056700408743
8.646280885E8	42.54023902471232
8.723826005E8	41.94976176450562
8.789432785E8	45.44511243479408
8.828205345E8	43.06503458604798
8.878916245E8	40.565829674388276
8.956461365E8	42.07425019137246
9.034006485E8	38.84572362516171
9.111551605E8	39.8103429332497
9.189096725E8	42.579794705327686
9.266641845E8	29.084543037653432
9.344186965E8	41.585188081467926
9.421732085E8	42.272193014853805
9.499277205E8	41.664562128474365
9.576822325E8	43.31790279001438
9.654367445E8	41.45212916041654
9.731912565E8	42.13726279616306
9.809457685E8	42.53220653988284
9.887002805E8	41.162492236777766
9.964547925E8	42.575669623053
1.0042093045E9	42.187573376635434
1.0119638165E9	43.17395369302414
1.0197183285E9	43.44929545534264
1.0274728405E9	42.59611423646001
