#Position (bp)	mapping quality
3877256.5	53.521083879536405
1.16317685E7	56.832185587490706
1.93862805E7	57.45498425845396
2.71407925E7	59.09417356355659
3.48953045E7	59.57063604605765
4.26498165E7	59.45564687886923
5.04043285E7	59.317592411942684
5.81588405E7	59.545173108378755
6.59133525E7	59.43585419525698
7.36678645E7	59.42480874349187
8.14223765E7	59.05250434902093
8.91768885E7	59.39064001900876
9.69314005E7	59.545255448461226
1.046859125E8	57.75247890674396
1.124404245E8	58.14728554525734
1.201949365E8	46.8178262083154
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.14840789454944
1.512129845E8	49.44285752732308
1.589674965E8	57.92146213534773
1.667220085E8	59.502872662114775
1.744765205E8	59.30690526852601
1.822310325E8	59.460720884360605
1.899855445E8	59.476158862073284
1.977400565E8	59.30724334445514
2.054945685E8	58.22184047459786
2.132490805E8	59.52475683678932
2.210035925E8	58.52696658027382
2.287581045E8	58.42563318239984
2.365126165E8	59.31487011685627
2.442671285E8	58.932685790472036
2.48697503E8	52.32550364740872
2.52574759E8	59.01729528405351
2.597761525E8	59.54296435952846
2.675306645E8	59.395499364533414
2.752851765E8	59.650363023487586
2.830396885E8	52.8362000812182
2.907942005E8	59.511048683063706
2.985487125E8	59.71998634198008
3.063032245E8	59.48699634646783
3.140577365E8	59.58843310502116
3.218122485E8	59.330459738590264
3.295667605E8	59.386520744225734
3.373212725E8	36.74956467494215
3.450757845E8	28.753948161026887
3.528302965E8	59.11571909077517
3.605848085E8	49.917897114532884
3.683393205E8	59.334304934067475
3.760938325E8	59.34091188071011
3.838483445E8	55.44649715312714
3.916028565E8	59.64075519551306
3.993573685E8	59.38569360890497
4.071118805E8	59.302790239820276
4.148663925E8	59.40060153827143
4.226209045E8	59.416175708765195
4.303754165E8	59.42811051018294
4.381299285E8	59.557331828569374
4.458844405E8	59.36589872273904
4.536389525E8	59.57784699020827
4.613934645E8	59.46056425562171
4.691479765E8	59.64573534232028
4.769024885E8	59.59416342427388
4.846570005E8	59.37416035339641
4.904921255E8	58.1898264623315
4.943693815E8	59.28844542049338
5.001660245E8	59.46903957452187
5.079205365E8	59.49764457606294
5.156750485E8	59.36865640545737
5.234295605E8	59.56438322992276
5.311840725E8	59.35069596273372
5.389385845E8	59.5130436975461
5.466930965E8	59.48210119838533
5.544476085E8	59.448923696280126
5.622021205E8	59.68329433979934
5.699566325E8	57.40757281080623
5.777111445E8	59.61627785996201
5.854656565E8	56.63096940226553
5.932201685E8	59.48128517385094
6.009746805E8	59.306269360975314
6.087291925E8	59.48448469327735
6.164837045E8	59.36024461126759
6.242382165E8	59.16711526248756
6.319927285E8	59.403101249119004
6.397472405E8	59.614748758225694
6.475017525E8	59.34972430527333
6.552562645E8	59.49520625176792
6.630107765E8	59.60892634738153
6.707652885E8	59.516319089383
6.785198005E8	59.492568173343564
6.862743125E8	57.80356988876953
6.903119965E8	39.507144657109464
6.941892525E8	58.27665706994646
7.017833365E8	57.3060552907448
7.095378485E8	59.379513648153036
7.172923605E8	59.6312326554272
7.250468725E8	59.65841750471082
7.328013845E8	59.577737515956194
7.405558965E8	25.9694199498903
7.483104085E8	59.2844717857282
7.560649205E8	56.962610610567445
7.638194325E8	59.05345539994501
7.715739445E8	59.35698241506002
7.793284565E8	59.36059248555202
7.870829685E8	59.35626496957175
7.948374805E8	59.353978011818576
8.025919925E8	59.4616282405396
8.103465045E8	58.95485446221958
8.181010165E8	59.439546884599515
8.258555285E8	59.18066503242009
8.336100405E8	59.25431289826914
8.413645525E8	59.400957507754065
8.491190645E8	59.52309920916189
8.568735765E8	58.86126007745155
8.646280885E8	59.4395845380159
8.723826005E8	59.56360399517515
8.789432785E8	56.390812462825764
8.828205345E8	55.87975585418051
8.878916245E8	59.46866599402699
8.956461365E8	58.16015221331596
9.034006485E8	58.71004113610501
9.111551605E8	59.45358799751473
9.189096725E8	58.750803853125696
9.266641845E8	57.494913164073765
9.344186965E8	55.981278291703504
9.421732085E8	59.35856808041397
9.499277205E8	48.301432367136066
9.576822325E8	59.42673915226834
9.654367445E8	59.38362134093299
9.731912565E8	59.530796034912726
9.809457685E8	58.80501483191314
9.887002805E8	59.39594403496339
9.964547925E8	59.625195275473395
1.0042093045E9	59.3349286987535
1.0119638165E9	59.48033299503472
1.0197183285E9	59.54179432215721
1.0274728405E9	59.4407963086458
1.0352273525E9	59.32732030227108
1.0429818645E9	59.61072825270544
1.0507363765E9	59.55029096092849
1.0584908885E9	56.83808940149337
1.0624550525E9	4.132533790793707
1.0663323085E9	58.80361191207216
1.0739999125E9	59.67694515319114
1.0817544245E9	59.601150904613206
1.0895089365E9	58.670375595642334
1.0972634485E9	59.13800350535488
1.1050179605E9	59.53212515741666
