#Position (bp)	Coverage
3877256.5	46.42814067474523
1.16317685E7	46.5278404366387
1.93862805E7	52.71373001937452
2.71407925E7	47.89092750130504
3.48953045E7	49.41392611166248
4.26498165E7	50.369218978576605
5.04043285E7	49.67480068378255
5.81588405E7	48.16541401960562
6.59133525E7	49.38192474265305
7.36678645E7	47.90038264174457
8.14223765E7	48.809865017940524
8.91768885E7	50.93117129743303
9.69314005E7	48.82234407529449
1.046859125E8	48.58402630623307
1.124404245E8	50.27755621501392
1.201949365E8	108.93648613865064
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	40.72762567135108
1.512129845E8	50.1163904317899
1.589674965E8	51.27702491143221
1.667220085E8	50.03060940520822
1.744765205E8	50.15962835572374
1.822310325E8	51.26359647131889
1.899855445E8	49.352267170390604
1.977400565E8	49.65803715307939
2.054945685E8	48.48955266301735
2.132490805E8	49.387227203981375
2.210035925E8	49.16685576087831
2.287581045E8	49.78288769170774
2.365126165E8	48.519783707859375
2.442671285E8	48.41400580719973
2.48697503E8	43.56156682519207
2.52574759E8	44.63282475529367
2.597761525E8	49.63292480558415
2.675306645E8	48.3902001828097
2.752851765E8	49.83995085699784
2.830396885E8	56.27274740177074
2.907942005E8	50.64106045615765
2.985487125E8	48.66941491611593
3.063032245E8	50.14217632263642
3.140577365E8	51.32374687149881
3.218122485E8	50.26356423202388
3.295667605E8	46.67964444442152
3.373212725E8	59.814039490815155
3.450757845E8	78.36287028764673
3.528302965E8	46.987819994346516
3.605848085E8	49.66322071588773
3.683393205E8	47.66757779212928
3.760938325E8	47.78248418469144
3.838483445E8	50.96171893215202
3.916028565E8	48.84695452144506
3.993573685E8	48.805208503126956
4.071118805E8	50.09591886633227
4.148663925E8	49.22853843027131
4.226209045E8	50.947378893733095
4.303754165E8	50.8420268096819
4.381299285E8	50.23737186814593
4.458844405E8	49.89681774945993
4.536389525E8	50.174172662315826
4.613934645E8	49.907844362095254
4.691479765E8	49.215549089355974
4.769024885E8	50.05364528419067
4.846570005E8	48.199793616929085
4.904921255E8	45.79949322452115
4.943693815E8	47.3853438623894
5.001660245E8	49.080128317552415
5.079205365E8	50.489201254701776
5.156750485E8	49.221879984195006
5.234295605E8	48.752676377314266
5.311840725E8	49.57775963206969
5.389385845E8	49.48562295087041
5.466930965E8	50.155035674714284
5.544476085E8	46.94205450968417
5.622021205E8	48.22547092583002
5.699566325E8	47.35543113480255
5.777111445E8	47.60135505625628
5.854656565E8	30.211973364668207
5.932201685E8	49.922013790165
6.009746805E8	49.71990513394009
6.087291925E8	50.73238909166689
6.164837045E8	50.8143800667276
6.242382165E8	49.86093696160378
6.319927285E8	49.68754719832789
6.397472405E8	48.959853695500115
6.475017525E8	50.163057327140635
6.552562645E8	47.65399640880045
6.630107765E8	50.38380829122452
6.707652885E8	49.62365458974079
6.785198005E8	49.77578679354678
6.862743125E8	51.3636846522386
6.903119965E8	45.98399905253447
6.941892525E8	49.96169677477677
7.017833365E8	47.252376293956345
7.095378485E8	46.959904246714686
7.172923605E8	47.75701436789317
7.250468725E8	47.9041323296682
7.328013845E8	49.81826722300514
7.405558965E8	94.22150252652906
7.483104085E8	47.056983340795654
7.560649205E8	50.14681336491581
7.638194325E8	48.98119881689525
7.715739445E8	50.367546403951664
7.793284565E8	49.13989532803612
7.870829685E8	47.18959903601929
7.948374805E8	50.691307331783094
8.025919925E8	49.99436250791797
8.103465045E8	48.58533638222495
8.181010165E8	48.294851694084684
8.258555285E8	47.49416533238971
8.336100405E8	50.64608475684866
8.413645525E8	53.13892453838488
8.491190645E8	50.57734748492233
8.568735765E8	50.82097016549849
8.646280885E8	50.56391040467795
8.723826005E8	49.17222863282693
8.789432785E8	52.718042670888146
8.828205345E8	47.765464880377
8.878916245E8	46.951755313551644
8.956461365E8	48.8245765819951
9.034006485E8	46.63958247791737
9.111551605E8	47.33224360217638
9.189096725E8	49.87945185976887
9.266641845E8	34.65185107715353
9.344186965E8	48.85090086906823
9.421732085E8	49.96602610196489
9.499277205E8	48.760121978017445
9.576822325E8	50.181079866792395
9.654367445E8	49.206298732918334
9.731912565E8	50.19122828103174
9.809457685E8	50.70276143747021
9.887002805E8	49.24919066473816
9.964547925E8	50.20097189868299
1.0042093045E9	49.75874110453372
1.0119638165E9	50.41142227905508
1.0197183285E9	49.72870994332074
1.0274728405E9	49.66105707232125
1.0352273525E9	49.726994296997674
1.0429818645E9	48.5062064511603
1.0507363765E9	48.58283151796012
1.0584908885E9	48.486838759163696
1.0624550525E9	49.215693607032726
1.0663323085E9	47.849838062362615
1.0739999125E9	48.363792331483914
1.0817544245E9	47.00064194884217
1.0895089365E9	49.15044325161919
1.0972634485E9	49.83975522895574
1.1050179605E9	49.541165839965174
1.1127724725E9	49.39996353090949
1.1205269845E9	59.12503623696759
1.1282814965E9	48.347274593165885
1.1360360085E9	50.26212081430785
1.1437905205E9	48.03519215651481
1.1515450325E9	49.800856327258245
1.1592995445E9	46.410235744041664
1.1670540565E9	48.51144443389861
1.1748085685E9	50.41346289747182
1.1825630805E9	49.06873288738221
1.1903175925E9	49.40271779836049
1.1980721045E9	51.124862918517636
1.2058266165E9	49.90683798026233
1.2135811285E9	49.28975517737286
1.2213356405E9	49.7447122397902
1.2290901525E9	46.253015018869014
1.233312218E9	41.55758614539332
1.237189474E9	47.298593198792965
1.2445991765E9	48.52178834722288
1.2523536885E9	49.402189718708286
1.2601082005E9	50.093859678081614
1.2678627125E9	49.592009787334135
1.2756172245E9	49.40473365699866
1.2833717365E9	47.88878255652967
1.2911262485E9	34.946006660380434
1.2988807605E9	66.47763147442419
1.3066352725E9	45.467728594655604
1.3143897845E9	48.22702331236318
1.3221442965E9	49.79611341113406
1.3298988085E9	48.51423197230206
1.3376533205E9	50.56373515187029
1.3454078325E9	48.25804744386236
1.3531623445E9	49.77631719442822
1.3609168565E9	48.82427533802256
1.3686713685E9	48.98374868721591
1.3764258805E9	48.20615855646364
1.3841803925E9	47.8712746849834
1.3904266695E9	46.857487544432914
1.3943039255E9	45.313452810735726
1.3996894165E9	47.955585728669966
1.4074439285E9	47.55581937328874
1.4151984405E9	47.80402158124199
1.4229529525E9	49.30760272213132
1.4307074645E9	47.48286545948991
1.4384619765E9	118.63831160490821
1.4462164885E9	49.26786688833546
1.4539710005E9	50.0685625349474
1.4617255125E9	50.074689548484805
1.4694800245E9	49.154115436277614
1.4772345365E9	52.49553318119825
1.4849890485E9	49.28650274833542
1.4927435605E9	51.59900236146388
1.5004980725E9	48.66191940898408
1.5082525845E9	47.50419781412422
1.5160070965E9	49.04429253575209
1.5237616085E9	49.94167576244643
1.5315161205E9	48.08679566167413
1.5372765445E9	43.40121221261194
1.5411538005E9	50.75450306104846
1.5470251445E9	49.15419732408693
1.5547796565E9	48.211777478711745
1.5625341685E9	48.905104537848416
1.5702886805E9	48.597548627173445
1.5780431925E9	40.7587115733395
1.5857977045E9	20.43043056739096
1.5935522165E9	0.0
1.6013067285E9	2.327844356936968
1.6090612405E9	70.98837670249269
1.6168157525E9	48.16486234078947
1.6245702645E9	47.26167874909472
1.6323247765E9	47.91440725090115
1.6400792885E9	49.51016118100017
1.6478338005E9	48.04832954027281
1.6555883125E9	49.708684311791636
1.6633428245E9	49.66156026323771
1.6710973365E9	48.06216264801705
1.677673868E9	45.83752566197856
1.681551124E9	47.22426517247102
1.6866063605E9	48.89410810119322
1.6943608725E9	49.25485459304209
1.7021153845E9	47.02647207200144
1.7098698965E9	49.82643949741776
1.7176244085E9	47.031213182725104
1.7253789205E9	182.72847059879462
1.7331334325E9	45.21768371755695
1.7408879445E9	48.187321781177204
1.7486424565E9	49.71785110397663
1.7563969685E9	49.6993390428695
1.7641514805E9	48.72412022832643
1.7719059925E9	51.5332901670666
1.7796605045E9	50.2142628704424
1.7874150165E9	49.017823300808615
1.7951695285E9	49.57575022129052
1.8029240405E9	48.278035548852074
1.8106785525E9	44.925786819338214
1.8152318495E9	55.95503157352883
1.8191091055E9	47.81347831995039
1.8261875765E9	50.05910636285043
1.8339420885E9	49.08761466872448
1.8416966005E9	46.991093572361486
1.8494511125E9	50.10153662796576
1.8572056245E9	47.43653810839418
1.8649601365E9	63.16671429485182
1.8727146485E9	38.877051450819856
1.8804691605E9	49.41015682224749
1.8882236725E9	48.72183459126764
1.8959781845E9	49.631473392522956
1.9037326965E9	48.52631706547105
1.9114872085E9	47.93599726198116
1.9192417205E9	49.455686315270384
1.9269962325E9	50.62535127935839
1.9347507445E9	49.970793906824824
1.9425052565E9	49.64277623143791
1.9486484595E9	44.962327450730314
1.9525257155E9	49.9687105328649
1.9580142805E9	50.440331254887475
1.9657687925E9	50.93486733916976
1.9735233045E9	49.97989983122084
1.9812778165E9	51.468442243689864
1.9890323285E9	34.008083938744306
1.9967868405E9	51.29467218569009
2.0045413525E9	50.96315332286545
2.0122958645E9	49.43885546891926
2.0200503765E9	50.99090013659144
2.0278048885E9	48.65122112132911
2.0355594005E9	48.035484373484756
2.0433139125E9	52.100479050132364
2.0510684245E9	51.06630191558153
2.0588229365E9	50.777020397930904
2.0665774485E9	49.67135559271815
2.0743319605E9	49.505724022349824
2.081487759E9	45.715158946391576
2.085365015E9	0.0
2.0898409845E9	0.0
2.0975954965E9	0.0
2.1053500085E9	34.50868268693117
2.1131045205E9	50.611920131144295
2.1208590325E9	49.25643032082483
2.1286135445E9	51.656066042582694
2.1363680565E9	50.42573059400772
2.1441225685E9	47.65821343754449
2.1518770805E9	47.95059598850321
2.1596315925E9	50.12573544279769
2.1673861045E9	47.77987202805283
2.1751406165E9	46.60472625485653
2.1828951285E9	49.91150635913646
2.1906496405E9	48.27237806840714
2.197231538E9	43.75662430677042
2.201108794E9	0.0
2.2061586645E9	0.0
2.2139131765E9	0.0
2.2216676885E9	46.43318547962786
2.2294222005E9	48.98263862381024
2.2371767125E9	50.02709351665198
2.2449312245E9	48.098853286963774
2.2526857365E9	52.06216909587605
2.2604402485E9	51.373757239656086
2.2681947605E9	52.37418086399247
2.2759492725E9	50.88667655682266
2.2837037845E9	47.32430899584655
2.2914582965E9	50.224886749804504
2.2992128085E9	49.28446290366176
2.305187892E9	46.8389910514568
2.309065148E9	0.0
2.3147218325E9	0.0
2.3224763445E9	0.0
2.3302308565E9	52.197259866255926
2.3379853685E9	45.47851960252302
2.3457398805E9	49.883431091472936
2.3534943925E9	49.978666871622615
2.3612489045E9	50.68588726150659
2.3690034165E9	50.66568973005651
2.3767579285E9	50.095927248548975
2.3845124405E9	50.739691549900236
2.3922669525E9	47.266995911541564
2.4000214645E9	49.517384846396524
2.406857916E9	48.46175185113657
2.410735172E9	45.14241109382225
2.4155304885E9	46.90657452074353
2.4232850005E9	50.13898579304539
2.4310395125E9	51.539659104273746
2.4387940245E9	53.83837500025791
2.4465485365E9	28.24758927447659
2.4543030485E9	64.62778728048909
2.4620575605E9	48.57829532019552
2.4698120725E9	47.69575403326476
2.4775665845E9	49.05652554280656
2.4853210965E9	48.70566245819208
2.4930756085E9	48.6445246328847
2.4985623645E9	46.655394843118984
2.5024396205E9	47.27979046246598
2.5085846325E9	48.327725716331344
2.5163391445E9	48.71274065988936
2.5240936565E9	48.10906231107773
2.5318481685E9	49.552374669095876
2.5396026805E9	51.28935476532888
2.5473571925E9	49.87148540101556
2.5551117045E9	49.65822220663273
2.5628662165E9	49.92484349756632
2.5706207285E9	48.71909618554978
2.5779325295E9	46.77179262464169
2.5818097855E9	99.83400005872906
2.5861297525E9	49.7612721471061
2.5938842645E9	44.06064198495018
2.6016387765E9	48.30312571571235
2.6093932885E9	47.94335517180191
2.6171478005E9	47.33052692419587
2.6249023125E9	48.92821289076605
2.6326568245E9	48.73725722521288
2.6404113365E9	50.85953261791329
2.6481658485E9	47.1923997280551
2.6557437135E9	46.1624735280058
2.6596209695E9	45.25353954496821
2.6636748725E9	46.75448397010669
2.6714293845E9	48.59386870508421
2.6791838965E9	47.03915952415832
2.6869384085E9	52.78983899953988
2.6946929205E9	49.66687329905479
2.7024474325E9	48.72454591597769
2.7102019445E9	48.48736993378822
2.716326253E9	46.6325161517143
2.720203509E9	47.78863988452975
2.7257109685E9	49.14253753169768
2.7334654805E9	48.06663514093472
2.7412199925E9	50.40591903139746
2.7489745045E9	35.2469397171608
